timestamp,open,high,low,close,volume,trade_count,vwap
2025-11-13 15:56:00+00:00,184.42,184.42,184.42,184.42,100.0,1.0,184.42
2025-11-13 15:57:00+00:00,184.345,184.345,184.345,184.345,100.0,1.0,184.345
2025-11-13 16:04:00+00:00,184.42,184.42,184.42,184.42,100.0,1.0,184.42
2025-11-13 16:05:00+00:00,184.375,184.375,184.375,184.375,100.0,1.0,184.375
2025-11-13 16:22:00+00:00,184.355,184.395,184.355,184.395,200.0,2.0,184.375
2025-11-13 16:25:00+00:00,184.285,184.285,184.25,184.25,200.0,2.0,184.2675
2025-11-13 16:27:00+00:00,184.28,184.28,184.28,184.28,100.0,1.0,184.28
2025-11-13 16:30:00+00:00,184.31,184.31,184.31,184.31,100.0,1.0,184.31
2025-11-13 16:34:00+00:00,184.52,184.52,184.52,184.52,100.0,1.0,184.52
2025-11-13 16:35:00+00:00,184.53,184.53,184.53,184.53,100.0,1.0,184.53
2025-11-13 16:36:00+00:00,184.3,184.3,184.3,184.3,100.0,1.0,184.3
2025-11-13 16:37:00+00:00,184.255,184.255,184.255,184.255,100.0,1.0,184.255
2025-11-13 16:38:00+00:00,184.245,184.245,184.245,184.245,100.0,1.0,184.245
2025-11-13 16:39:00+00:00,184.165,184.165,184.165,184.165,100.0,1.0,184.165
2025-11-13 16:43:00+00:00,184.045,184.045,184.045,184.045,100.0,1.0,184.045
2025-11-13 16:45:00+00:00,184.1,184.1,184.1,184.1,100.0,1.0,184.1
2025-11-13 16:46:00+00:00,184.07,184.07,184.07,184.07,100.0,1.0,184.07
2025-11-13 16:50:00+00:00,184.18,184.18,184.18,184.18,100.0,1.0,184.18
2025-11-13 16:51:00+00:00,184.145,184.145,184.145,184.145,100.0,1.0,184.145
2025-11-13 16:52:00+00:00,184.13,184.13,184.13,184.13,100.0,1.0,184.13
2025-11-13 16:53:00+00:00,184.155,184.155,184.155,184.155,100.0,1.0,184.155
2025-11-13 16:55:00+00:00,184.12,184.12,184.085,184.085,200.0,2.0,184.1025
2025-11-13 16:57:00+00:00,184.12,184.12,184.12,184.12,100.0,1.0,184.12
2025-11-13 16:58:00+00:00,184.15,184.15,184.15,184.15,100.0,1.0,184.15
2025-11-13 16:59:00+00:00,184.215,184.215,184.215,184.215,127.0,2.0,184.215
2025-11-13 17:03:00+00:00,184.165,184.165,184.165,184.165,100.0,1.0,184.165
2025-11-13 17:05:00+00:00,184.32,184.32,184.23,184.23,200.0,2.0,184.275
2025-11-13 17:08:00+00:00,184.32,184.32,184.32,184.32,100.0,1.0,184.32
2025-11-13 17:10:00+00:00,184.11,184.11,184.11,184.11,100.0,1.0,184.11
2025-11-13 17:11:00+00:00,184.085,184.085,184.085,184.085,100.0,1.0,184.085
2025-11-13 17:13:00+00:00,184.08,184.08,184.08,184.08,100.0,1.0,184.08
2025-11-13 17:14:00+00:00,184.07,184.07,184.07,184.07,100.0,1.0,184.07
2025-11-13 17:18:00+00:00,184.24,184.24,184.24,184.24,100.0,1.0,184.24
2025-11-13 17:19:00+00:00,184.24,184.24,184.24,184.24,100.0,1.0,184.24
2025-11-13 17:21:00+00:00,184.23,184.23,184.23,184.23,100.0,1.0,184.23
2025-11-13 17:25:00+00:00,184.335,184.335,184.335,184.335,100.0,1.0,184.335
2025-11-13 17:27:00+00:00,184.335,184.335,184.335,184.335,100.0,1.0,184.335
2025-11-13 17:28:00+00:00,184.38,184.38,184.38,184.38,100.0,1.0,184.38
2025-11-13 17:31:00+00:00,184.445,184.49,184.445,184.49,200.0,2.0,184.4675
2025-11-13 17:33:00+00:00,184.48,184.48,184.48,184.48,100.0,1.0,184.48
2025-11-13 17:34:00+00:00,184.51,184.51,184.51,184.51,100.0,1.0,184.51
2025-11-13 17:35:00+00:00,184.37,184.37,184.37,184.37,100.0,1.0,184.37
2025-11-13 17:36:00+00:00,184.305,184.305,184.305,184.305,100.0,1.0,184.305
2025-11-13 17:37:00+00:00,184.315,184.315,184.315,184.315,100.0,1.0,184.315
2025-11-13 17:39:00+00:00,184.36,184.36,184.36,184.36,100.0,1.0,184.36
2025-11-13 17:41:00+00:00,184.275,184.275,184.24,184.24,200.0,2.0,184.2575
2025-11-13 17:46:00+00:00,184.01,184.01,184.01,184.01,100.0,1.0,184.01
2025-11-13 17:48:00+00:00,184.06,184.06,184.06,184.06,100.0,1.0,184.06
2025-11-13 17:49:00+00:00,184.13,184.13,184.13,184.13,100.0,1.0,184.13
2025-11-13 17:50:00+00:00,184.05,184.05,184.05,184.05,100.0,1.0,184.05
2025-11-13 17:51:00+00:00,184.09,184.09,184.09,184.09,100.0,1.0,184.09
2025-11-13 17:53:00+00:00,184.115,184.115,184.115,184.115,100.0,1.0,184.115
2025-11-13 17:54:00+00:00,184.13,184.13,184.13,184.13,100.0,1.0,184.13
2025-11-13 17:55:00+00:00,184.07,184.07,184.07,184.07,100.0,1.0,184.07
2025-11-13 17:56:00+00:00,184.005,184.005,184.005,184.005,100.0,1.0,184.005
2025-11-13 17:59:00+00:00,183.91,183.91,183.91,183.91,100.0,1.0,183.91
2025-11-13 18:02:00+00:00,183.97,183.97,183.97,183.97,100.0,1.0,183.97
2025-11-13 18:03:00+00:00,183.99,183.99,183.975,183.975,200.0,2.0,183.9825
2025-11-13 18:04:00+00:00,183.94,183.94,183.94,183.94,100.0,1.0,183.94
2025-11-13 18:06:00+00:00,183.94,183.94,183.94,183.94,100.0,1.0,183.94
2025-11-13 18:07:00+00:00,183.995,183.995,183.995,183.995,100.0,1.0,183.995
2025-11-13 18:09:00+00:00,183.955,183.955,183.955,183.955,100.0,1.0,183.955
2025-11-13 18:10:00+00:00,183.865,183.865,183.865,183.865,100.0,1.0,183.865
2025-11-13 18:11:00+00:00,183.865,183.865,183.865,183.865,100.0,1.0,183.865
2025-11-13 18:13:00+00:00,183.95,183.95,183.95,183.95,100.0,1.0,183.95
2025-11-13 18:14:00+00:00,184.035,184.035,184.035,184.035,100.0,1.0,184.035
2025-11-13 18:16:00+00:00,183.85,183.85,183.85,183.85,100.0,1.0,183.85
2025-11-13 18:17:00+00:00,183.84,183.84,183.84,183.84,100.0,1.0,183.84
2025-11-13 18:20:00+00:00,183.835,183.835,183.835,183.835,100.0,1.0,183.835
2025-11-13 18:21:00+00:00,183.73,183.73,183.73,183.73,100.0,1.0,183.73
2025-11-13 18:23:00+00:00,183.81,183.81,183.81,183.81,100.0,1.0,183.81
2025-11-13 18:24:00+00:00,183.785,183.785,183.785,183.785,100.0,1.0,183.785
2025-11-13 18:25:00+00:00,183.63,183.63,183.63,183.63,100.0,1.0,183.63
2025-11-13 18:26:00+00:00,183.62,183.62,183.62,183.62,100.0,1.0,183.62
2025-11-13 18:28:00+00:00,183.565,183.565,183.565,183.565,100.0,1.0,183.565
2025-11-13 18:29:00+00:00,183.575,183.575,183.575,183.575,100.0,1.0,183.575
2025-11-13 18:31:00+00:00,183.53,183.53,183.53,183.53,100.0,1.0,183.53
2025-11-13 18:37:00+00:00,183.345,183.345,183.345,183.345,100.0,1.0,183.345
2025-11-13 18:38:00+00:00,183.31,183.31,183.31,183.31,100.0,1.0,183.31
2025-11-13 18:39:00+00:00,183.235,183.235,183.235,183.235,100.0,1.0,183.235
2025-11-13 18:40:00+00:00,183.21,183.21,183.21,183.21,100.0,1.0,183.21
2025-11-13 18:42:00+00:00,183.315,183.315,183.315,183.315,100.0,1.0,183.315
2025-11-13 18:43:00+00:00,183.325,183.325,183.325,183.325,100.0,1.0,183.325
2025-11-13 18:44:00+00:00,183.43,183.43,183.43,183.43,125.0,1.0,183.43
2025-11-13 18:46:00+00:00,183.44,183.44,183.44,183.44,125.0,1.0,183.44
2025-11-13 18:47:00+00:00,183.4,183.4,183.4,183.4,100.0,1.0,183.4
2025-11-13 18:49:00+00:00,183.42,183.47,183.42,183.47,200.0,2.0,183.445
2025-11-13 18:53:00+00:00,183.4,183.4,183.4,183.4,100.0,1.0,183.4
2025-11-13 18:54:00+00:00,183.37,183.37,183.37,183.37,100.0,1.0,183.37
2025-11-13 18:55:00+00:00,183.34,183.34,183.34,183.34,100.0,1.0,183.34
2025-11-13 18:57:00+00:00,183.385,183.385,183.385,183.385,100.0,1.0,183.385
2025-11-13 18:59:00+00:00,183.415,183.415,183.415,183.415,100.0,1.0,183.415
2025-11-13 19:03:00+00:00,183.34,183.34,183.285,183.285,300.0,3.0,183.305
2025-11-13 19:04:00+00:00,183.28,183.28,183.28,183.28,100.0,1.0,183.28
2025-11-13 19:07:00+00:00,183.47,183.47,183.47,183.47,400.0,1.0,183.47
2025-11-13 19:09:00+00:00,183.35,183.35,183.35,183.35,100.0,1.0,183.35
2025-11-13 19:10:00+00:00,183.34,183.34,183.34,183.34,100.0,1.0,183.34
2025-11-13 19:11:00+00:00,183.295,183.295,183.295,183.295,100.0,1.0,183.295
2025-11-13 19:13:00+00:00,183.23,183.23,183.23,183.23,100.0,1.0,183.23
2025-11-13 19:14:00+00:00,183.21,183.21,183.21,183.21,125.0,1.0,183.21
2025-11-13 19:15:00+00:00,183.165,183.165,183.165,183.165,100.0,1.0,183.165
2025-11-13 19:17:00+00:00,183.31,183.31,183.31,183.31,100.0,1.0,183.31
2025-11-13 19:19:00+00:00,183.31,183.31,183.31,183.31,100.0,1.0,183.31
2025-11-13 19:21:00+00:00,183.31,183.31,183.31,183.31,100.0,1.0,183.31
2025-11-13 19:22:00+00:00,183.38,183.4,183.38,183.4,200.0,2.0,183.39
2025-11-13 19:23:00+00:00,183.465,183.465,183.465,183.465,300.0,3.0,183.465
2025-11-13 19:25:00+00:00,183.62,183.62,183.62,183.62,4100.0,18.0,183.62
2025-11-13 19:26:00+00:00,183.62,183.625,183.56,183.56,1136.0,12.0,183.615556
2025-11-13 19:28:00+00:00,183.515,183.515,183.515,183.515,100.0,1.0,183.515
2025-11-13 19:29:00+00:00,183.61,183.61,183.61,183.61,100.0,1.0,183.61
2025-11-13 19:30:00+00:00,183.505,183.505,183.505,183.505,100.0,1.0,183.505
2025-11-13 19:34:00+00:00,183.575,183.575,183.575,183.575,100.0,1.0,183.575
2025-11-13 19:35:00+00:00,183.56,183.585,183.56,183.585,200.0,2.0,183.5725
2025-11-13 19:36:00+00:00,183.61,183.61,183.61,183.61,100.0,1.0,183.61
2025-11-13 19:37:00+00:00,183.545,183.545,183.545,183.545,100.0,1.0,183.545
2025-11-13 19:39:00+00:00,183.43,183.43,183.43,183.43,100.0,1.0,183.43
2025-11-13 19:40:00+00:00,183.33,183.33,183.33,183.33,100.0,1.0,183.33
2025-11-13 19:41:00+00:00,183.33,183.33,183.33,183.33,100.0,1.0,183.33
2025-11-13 19:43:00+00:00,183.365,183.365,183.365,183.365,100.0,1.0,183.365
2025-11-13 19:45:00+00:00,183.395,183.395,183.395,183.395,100.0,1.0,183.395
2025-11-13 19:50:00+00:00,183.275,183.34,183.275,183.275,300.0,3.0,183.296667
2025-11-13 19:52:00+00:00,183.26,183.27,183.26,183.27,200.0,2.0,183.265
2025-11-13 19:54:00+00:00,183.17,183.17,183.17,183.17,100.0,1.0,183.17
2025-11-13 19:55:00+00:00,182.96,182.96,182.96,182.96,100.0,1.0,182.96
2025-11-13 19:56:00+00:00,183.115,183.115,183.115,183.115,100.0,1.0,183.115
2025-11-13 19:57:00+00:00,183.135,183.135,183.135,183.135,100.0,1.0,183.135
2025-11-13 20:00:00+00:00,183.185,183.185,183.16,183.16,200.0,2.0,183.1725
2025-11-13 20:01:00+00:00,183.23,183.23,183.23,183.23,100.0,1.0,183.23
2025-11-13 20:02:00+00:00,183.14,183.14,183.14,183.14,100.0,1.0,183.14
2025-11-13 20:03:00+00:00,183.15,183.15,183.145,183.145,200.0,2.0,183.1475
2025-11-13 20:05:00+00:00,183.105,183.105,183.08,183.08,200.0,2.0,183.0925
2025-11-13 20:07:00+00:00,183.015,183.015,183.015,183.015,100.0,1.0,183.015
2025-11-13 20:10:00+00:00,183.265,183.265,183.145,183.145,300.0,3.0,183.223333
2025-11-13 20:11:00+00:00,183.17,183.17,183.16,183.16,200.0,2.0,183.165
2025-11-13 20:12:00+00:00,183.215,183.215,183.215,183.215,100.0,1.0,183.215
2025-11-13 20:15:00+00:00,183.18,183.18,183.17,183.17,200.0,2.0,183.175
2025-11-13 20:17:00+00:00,183.175,183.175,183.175,183.175,100.0,1.0,183.175
2025-11-13 20:18:00+00:00,183.11,183.17,183.11,183.135,600.0,6.0,183.146667
2025-11-13 20:19:00+00:00,183.155,183.155,183.155,183.155,100.0,1.0,183.155
2025-11-13 20:22:00+00:00,183.04,183.04,183.04,183.04,125.0,1.0,183.04
2025-11-13 20:25:00+00:00,183.035,183.035,183.035,183.035,100.0,1.0,183.035
2025-11-13 20:29:00+00:00,183.22,183.22,183.22,183.22,100.0,1.0,183.22
2025-11-13 20:30:00+00:00,183.255,183.255,183.255,183.255,149.0,3.0,183.255
2025-11-13 20:31:00+00:00,183.165,183.165,183.165,183.165,100.0,1.0,183.165
2025-11-13 20:32:00+00:00,183.235,183.235,183.235,183.235,100.0,1.0,183.235
2025-11-13 20:33:00+00:00,183.24,183.24,183.215,183.215,200.0,2.0,183.2275
2025-11-13 20:37:00+00:00,183.355,183.355,183.355,183.355,100.0,1.0,183.355
2025-11-13 20:38:00+00:00,183.34,183.4,183.34,183.4,200.0,2.0,183.37
2025-11-13 20:44:00+00:00,183.425,183.425,183.425,183.425,248.0,2.0,183.425
2025-11-13 20:45:00+00:00,183.4,183.4,183.39,183.39,200.0,2.0,183.395
2025-11-13 20:47:00+00:00,183.4,183.425,183.4,183.425,325.0,4.0,183.411667
2025-11-13 20:48:00+00:00,183.4,183.4,183.4,183.4,125.0,1.0,183.4
2025-11-13 20:52:00+00:00,183.37,183.37,183.2,183.2,525.0,5.0,183.290952
2025-11-13 20:54:00+00:00,183.1,183.1,183.025,183.025,400.0,4.0,183.07
2025-11-13 20:55:00+00:00,183.07,183.15,183.07,183.15,650.0,8.0,183.1125
2025-11-13 20:56:00+00:00,183.135,183.17,183.135,183.155,400.0,4.0,183.15625
2025-11-13 20:57:00+00:00,183.155,183.155,183.155,183.155,100.0,1.0,183.155
2025-11-13 20:58:00+00:00,183.18,183.18,183.15,183.155,416.0,6.0,183.16
2025-11-13 20:59:00+00:00,183.215,183.215,183.215,183.215,392.0,3.0,183.215
2025-11-14 14:32:00+00:00,181.25,181.25,181.25,181.25,100.0,1.0,181.25
2025-11-14 14:34:00+00:00,181.22,181.25,181.22,181.25,201.0,3.0,181.235
2025-11-14 14:49:00+00:00,182.37,182.37,182.365,182.365,300.0,3.0,182.368333
2025-11-14 14:54:00+00:00,182.38,182.38,182.38,182.38,222.0,5.0,182.38
2025-11-14 15:07:00+00:00,182.25,182.25,182.25,182.25,100.0,1.0,182.25
2025-11-14 15:09:00+00:00,182.29,182.29,182.29,182.29,110.0,2.0,182.29
2025-11-14 15:10:00+00:00,182.41,182.41,182.41,182.41,110.0,2.0,182.41
2025-11-14 15:11:00+00:00,182.31,182.31,182.31,182.31,477.0,5.0,182.31
2025-11-14 15:27:00+00:00,182.5,182.5,182.5,182.5,191.0,3.0,182.5
2025-11-14 16:51:00+00:00,183.78,183.78,183.78,183.78,120.0,2.0,183.78
2025-11-14 17:57:00+00:00,183.7,183.7,183.7,183.7,100.0,1.0,183.7
2025-11-14 19:16:00+00:00,183.46,183.46,183.46,183.46,101.0,2.0,183.46
2025-11-14 19:22:00+00:00,183.64,183.64,183.64,183.64,100.0,1.0,183.64
2025-11-14 19:41:00+00:00,183.65,183.65,183.65,183.65,105.0,2.0,183.65
2025-11-14 19:47:00+00:00,183.77,183.77,183.77,183.77,110.0,6.0,183.77
2025-11-14 20:39:00+00:00,183.34,183.34,183.34,183.34,101.0,2.0,183.34
2025-11-14 20:48:00+00:00,183.19,183.19,183.19,183.19,102.0,2.0,183.19
2025-11-14 20:50:00+00:00,183.18,183.18,183.18,183.18,207.0,6.0,183.18
2025-11-14 20:51:00+00:00,183.16,183.16,183.16,183.16,101.0,2.0,183.16
2025-11-14 20:56:00+00:00,183.18,183.18,183.18,183.18,101.0,2.0,183.18
2025-11-14 20:57:00+00:00,183.06,183.06,183.06,183.06,100.0,1.0,183.06
2025-11-17 14:36:00+00:00,182.905,182.905,182.905,182.905,170.0,2.0,182.905
2025-11-17 14:47:00+00:00,183.13,183.13,183.12,183.12,581.0,6.0,183.12349
2025-11-17 14:48:00+00:00,183.11,183.11,183.11,183.11,101.0,2.0,183.11
2025-11-17 14:55:00+00:00,183.37,183.37,183.37,183.37,154.0,3.0,183.37
2025-11-17 15:06:00+00:00,183.0,183.0,183.0,183.0,125.0,3.0,183.0
2025-11-17 15:44:00+00:00,182.845,182.845,182.845,182.845,730.0,8.0,182.845
2025-11-17 15:45:00+00:00,182.86,182.89,182.83,182.83,326.0,6.0,182.861875
2025-11-17 16:36:00+00:00,182.715,182.715,182.715,182.715,102.0,2.0,182.715
2025-11-17 16:52:00+00:00,183.08,183.08,183.08,183.08,106.0,3.0,183.08
2025-11-17 17:02:00+00:00,183.17,183.17,183.17,183.17,100.0,1.0,183.17
2025-11-17 17:18:00+00:00,183.01,183.01,183.01,183.01,100.0,1.0,183.01
2025-11-17 17:42:00+00:00,182.86,182.86,182.85,182.85,518.0,3.0,182.852317
2025-11-17 17:46:00+00:00,182.585,182.59,182.585,182.59,225.0,4.0,182.587727
2025-11-17 18:07:00+00:00,182.14,182.14,182.14,182.14,101.0,2.0,182.14
2025-11-17 18:37:00+00:00,182.06,182.06,182.06,182.06,101.0,2.0,182.06
2025-11-17 18:43:00+00:00,182.11,182.11,182.11,182.11,100.0,1.0,182.11
2025-11-17 18:52:00+00:00,182.115,182.115,182.115,182.115,370.0,3.0,182.115
2025-11-17 19:37:00+00:00,181.17,181.17,181.17,181.17,103.0,2.0,181.17
2025-11-17 19:42:00+00:00,180.92,180.92,180.92,180.92,107.0,4.0,180.92
2025-11-17 19:50:00+00:00,180.96,180.96,180.96,180.96,106.0,3.0,180.96
2025-11-17 19:55:00+00:00,180.79,180.79,180.79,180.79,100.0,1.0,180.79
2025-11-17 20:11:00+00:00,180.73,180.73,180.73,180.73,100.0,1.0,180.73
2025-11-17 20:49:00+00:00,181.12,181.12,181.12,181.12,105.0,3.0,181.12
2025-11-17 20:50:00+00:00,181.2,181.2,181.2,181.2,200.0,1.0,181.2
2025-11-17 20:52:00+00:00,181.16,181.16,181.16,181.16,101.0,2.0,181.16
2025-11-17 20:55:00+00:00,181.26,181.26,181.26,181.26,137.0,2.0,181.26
2025-11-17 20:58:00+00:00,181.22,181.22,181.22,181.22,211.0,3.0,181.22
2025-11-18 14:55:00+00:00,179.42,179.42,179.42,179.42,300.0,1.0,179.42
2025-11-18 15:12:00+00:00,179.01,179.01,179.01,179.01,100.0,1.0,179.01
2025-11-18 15:15:00+00:00,179.19,179.19,179.19,179.19,100.0,1.0,179.19
2025-11-18 16:08:00+00:00,179.01,179.01,179.01,179.01,500.0,2.0,179.01
2025-11-18 16:35:00+00:00,179.835,179.835,179.835,179.835,100.0,1.0,179.835
2025-11-18 16:36:00+00:00,179.89,179.89,179.885,179.885,400.0,4.0,179.88625
2025-11-18 16:37:00+00:00,179.95,179.95,179.95,179.95,200.0,1.0,179.95
2025-11-18 16:48:00+00:00,179.86,179.86,179.86,179.86,100.0,1.0,179.86
2025-11-18 17:27:00+00:00,179.475,179.475,179.475,179.475,110.0,2.0,179.475
2025-11-18 17:32:00+00:00,179.15,179.15,179.15,179.15,100.0,1.0,179.15
2025-11-18 17:40:00+00:00,180.05,180.05,180.05,180.05,104.0,2.0,180.05
2025-11-18 17:49:00+00:00,180.32,180.32,180.32,180.32,100.0,1.0,180.32
2025-11-18 18:13:00+00:00,180.55,180.55,180.55,180.55,100.0,1.0,180.55
2025-11-18 18:15:00+00:00,180.51,180.51,180.51,180.51,100.0,1.0,180.51
2025-11-18 18:20:00+00:00,180.555,180.555,180.555,180.555,100.0,1.0,180.555
2025-11-18 18:25:00+00:00,180.52,180.52,180.52,180.52,100.0,1.0,180.52
2025-11-18 18:38:00+00:00,180.42,180.42,180.42,180.42,100.0,1.0,180.42
2025-11-18 18:39:00+00:00,180.555,180.555,180.555,180.555,100.0,1.0,180.555
2025-11-18 18:43:00+00:00,180.535,180.535,180.535,180.535,225.0,2.0,180.535
2025-11-18 18:45:00+00:00,180.6,180.6,180.6,180.6,100.0,1.0,180.6
2025-11-18 18:55:00+00:00,180.625,180.625,180.57,180.57,220.0,2.0,180.595
2025-11-18 18:58:00+00:00,180.37,180.37,180.37,180.37,100.0,1.0,180.37
2025-11-18 19:23:00+00:00,180.35,180.35,180.35,180.35,100.0,1.0,180.35
2025-11-18 19:29:00+00:00,180.295,180.295,180.295,180.295,100.0,1.0,180.295
2025-11-18 19:41:00+00:00,180.635,180.635,180.635,180.635,100.0,1.0,180.635
2025-11-18 19:42:00+00:00,180.58,180.58,180.58,180.58,100.0,1.0,180.58
2025-11-18 19:48:00+00:00,180.58,180.58,180.58,180.58,100.0,1.0,180.58
2025-11-18 19:50:00+00:00,180.52,180.52,180.52,180.52,100.0,1.0,180.52
2025-11-18 19:54:00+00:00,180.435,180.435,180.435,180.435,100.0,1.0,180.435
2025-11-18 20:00:00+00:00,180.675,180.675,180.665,180.665,200.0,2.0,180.67
2025-11-18 20:01:00+00:00,180.75,180.75,180.73,180.73,321.0,3.0,180.742461
2025-11-18 20:05:00+00:00,180.57,180.57,180.57,180.57,100.0,1.0,180.57
2025-11-18 20:10:00+00:00,180.43,180.43,180.43,180.43,100.0,1.0,180.43
2025-11-18 20:15:00+00:00,180.425,180.425,180.425,180.425,100.0,1.0,180.425
2025-11-18 20:20:00+00:00,180.36,180.36,180.36,180.36,100.0,1.0,180.36
2025-11-18 20:25:00+00:00,180.27,180.27,180.27,180.27,100.0,1.0,180.27
2025-11-18 20:28:00+00:00,180.11,180.11,180.11,180.11,400.0,1.0,180.11
2025-11-18 20:29:00+00:00,180.155,180.155,180.155,180.155,100.0,1.0,180.155
2025-11-18 20:40:00+00:00,180.3,180.3,180.3,180.3,115.0,5.0,180.3
2025-11-18 20:41:00+00:00,180.22,180.22,180.22,180.22,307.0,3.0,180.22
2025-11-18 20:45:00+00:00,180.11,180.11,180.11,180.11,111.0,4.0,180.11
2025-11-18 20:53:00+00:00,180.13,180.13,180.13,180.13,112.0,2.0,180.13
2025-11-18 20:59:00+00:00,179.78,179.78,179.78,179.78,102.0,2.0,179.78
2025-11-19 14:50:00+00:00,180.24,180.24,180.24,180.24,100.0,1.0,180.24
2025-11-19 15:06:00+00:00,180.98,180.98,180.98,180.98,100.0,1.0,180.98
2025-11-19 15:33:00+00:00,180.915,180.95,180.915,180.95,315.0,4.0,180.938333
2025-11-19 15:53:00+00:00,180.38,180.38,180.345,180.345,200.0,2.0,180.3625
2025-11-19 16:02:00+00:00,180.2,180.2,180.2,180.2,400.0,3.0,180.2
2025-11-19 16:27:00+00:00,179.8,179.8,179.8,179.8,100.0,1.0,179.8
2025-11-19 16:48:00+00:00,179.71,179.71,179.71,179.71,100.0,1.0,179.71
2025-11-19 17:26:00+00:00,179.46,179.46,179.46,179.46,200.0,2.0,179.46
2025-11-19 18:07:00+00:00,179.63,179.63,179.63,179.63,100.0,1.0,179.63
2025-11-19 18:26:00+00:00,179.96,179.96,179.96,179.96,400.0,1.0,179.96
2025-11-19 18:41:00+00:00,180.01,180.01,180.01,180.01,100.0,1.0,180.01
2025-11-19 18:46:00+00:00,179.75,179.75,179.75,179.75,100.0,1.0,179.75
2025-11-19 19:16:00+00:00,179.735,179.735,179.735,179.735,100.0,1.0,179.735
2025-11-19 19:27:00+00:00,179.335,179.335,179.335,179.335,325.0,3.0,179.335
2025-11-19 19:29:00+00:00,179.35,179.35,179.35,179.35,100.0,1.0,179.35
2025-11-19 19:30:00+00:00,179.48,179.48,179.48,179.48,100.0,1.0,179.48
2025-11-19 19:31:00+00:00,179.475,179.475,179.43,179.43,600.0,4.0,179.439
2025-11-19 19:35:00+00:00,179.4,179.4,179.395,179.395,700.0,4.0,179.395714
2025-11-19 19:46:00+00:00,179.385,179.385,179.385,179.385,121.0,3.0,179.385
2025-11-19 19:47:00+00:00,179.32,179.32,179.32,179.32,112.0,2.0,179.32
2025-11-19 19:50:00+00:00,179.42,179.42,179.42,179.42,100.0,1.0,179.42
2025-11-19 19:58:00+00:00,179.665,179.665,179.665,179.665,100.0,1.0,179.665
2025-11-19 20:01:00+00:00,179.75,179.75,179.75,179.75,100.0,1.0,179.75
2025-11-19 20:05:00+00:00,179.795,179.795,179.795,179.795,100.0,1.0,179.795
2025-11-19 20:10:00+00:00,179.845,179.845,179.845,179.845,447.0,1.0,179.845
2025-11-19 20:15:00+00:00,180.075,180.075,180.075,180.075,100.0,1.0,180.075
2025-11-19 20:17:00+00:00,180.18,180.18,180.18,180.18,100.0,1.0,180.18
2025-11-19 20:31:00+00:00,180.26,180.26,180.26,180.26,100.0,1.0,180.26
2025-11-19 20:40:00+00:00,180.34,180.34,180.34,180.34,100.0,1.0,180.34
2025-11-19 20:51:00+00:00,180.15,180.15,180.15,180.15,100.0,1.0,180.15
2025-11-20 14:32:00+00:00,182.75,182.78,182.56,182.56,1024.0,7.0,182.672793
2025-11-20 14:35:00+00:00,182.56,182.56,182.56,182.56,100.0,1.0,182.56
2025-11-20 14:40:00+00:00,182.68,182.68,182.68,182.68,100.0,1.0,182.68
2025-11-20 14:41:00+00:00,182.59,182.59,182.59,182.59,200.0,2.0,182.59
2025-11-20 14:42:00+00:00,182.54,182.54,182.54,182.54,100.0,1.0,182.54
2025-11-20 14:50:00+00:00,182.85,182.85,182.8,182.8,305.0,4.0,182.833333
2025-11-20 15:09:00+00:00,182.61,182.61,182.61,182.61,100.0,1.0,182.61
2025-11-20 15:14:00+00:00,182.62,182.62,182.62,182.62,100.0,1.0,182.62
2025-11-20 15:21:00+00:00,182.73,182.73,182.73,182.73,100.0,1.0,182.73
2025-11-20 15:22:00+00:00,182.75,182.75,182.745,182.745,325.0,3.0,182.748462
2025-11-20 15:24:00+00:00,182.82,182.82,182.82,182.82,130.0,2.0,182.82
2025-11-20 15:26:00+00:00,182.77,182.77,182.77,182.77,125.0,1.0,182.77
2025-11-20 15:38:00+00:00,182.87,182.87,182.87,182.87,125.0,1.0,182.87
2025-11-20 16:07:00+00:00,182.04,182.04,182.04,182.04,100.0,1.0,182.04
2025-11-20 16:15:00+00:00,181.495,181.495,181.495,181.495,600.0,5.0,181.495
2025-11-20 16:21:00+00:00,181.29,181.29,181.29,181.29,125.0,1.0,181.29
2025-11-20 16:47:00+00:00,180.06,180.06,180.06,180.06,100.0,1.0,180.06
2025-11-20 17:00:00+00:00,179.395,179.395,179.37,179.37,200.0,2.0,179.3825
2025-11-20 17:36:00+00:00,178.09,178.09,178.09,178.09,125.0,1.0,178.09
2025-11-20 18:45:00+00:00,178.15,178.15,178.15,178.15,100.0,1.0,178.15
2025-11-20 18:47:00+00:00,178.07,178.07,178.07,178.07,120.0,1.0,178.07
2025-11-20 18:48:00+00:00,178.07,178.08,178.07,178.08,375.0,3.0,178.076667
2025-11-20 19:32:00+00:00,178.07,178.07,178.07,178.07,100.0,1.0,178.07
2025-11-20 19:46:00+00:00,178.15,178.15,178.15,178.15,125.0,1.0,178.15
2025-11-20 20:10:00+00:00,178.23,178.23,178.23,178.23,100.0,1.0,178.23
2025-11-20 20:15:00+00:00,178.37,178.37,178.37,178.37,100.0,1.0,178.37
2025-11-20 20:16:00+00:00,178.43,178.43,178.43,178.43,145.0,2.0,178.43
2025-11-20 20:23:00+00:00,178.5,178.5,178.5,178.5,100.0,1.0,178.5
2025-11-20 20:30:00+00:00,178.27,178.27,178.27,178.27,100.0,1.0,178.27
